time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,8.996810482045133,3.049905121023135,23.958293063747522,6.201334103652897,6.034884119009973,0.0,5.810248533783767,1.3180676322216531,5.196687383672905,-0.1449216530726822,-0.14116684178762265,0.0,436.2799451796924,433.7480448502721,432.66173649605673,433.9497957648544
4.259999999999997,9.34834752502252,3.1276488849785684,24.266996472389998,6.1931536219784,6.026380783805795,0.0,5.908214634451372,1.2727806902159033,5.093536038864535,-0.12314805368644496,-0.1428555178360758,0.0,413.49800482273855,413.32881881804235,411.1049845918038,413.0110914051362
4.319999999999996,9.705959010384998,3.2025301095683676,24.569844274744298,6.185942698217666,6.017950081885401,0.0,6.012715009142624,1.222732191777483,5.001407029094349,-0.11483185973803729,-0.13619852549088418,0.0,415.59516533983066,416.1585193133673,416.5567105158988,417.26938084438524
4.379999999999995,10.069688813731762,3.274397642796836,24.86622246275577,6.178813912799544,6.009783385138185,0.0,6.112128805251783,1.1723651150435759,4.87805631633946,-0.12827215509745302,-0.1359385446339455,0.0,404.8812418984233,404.8855320271735,406.2259574736446,405.0042986221406
4.439999999999993,10.440546624538154,3.3427438667933065,25.1589714172458,6.17086886405078,6.001765099024421,0.0,6.250255604510883,1.1052321224016768,4.879672986144267,-0.14234925911111082,-0.12939844852341273,0.0,446.81961873297354,447.33623708164845,449.1585126126441,447.9990301676498
4.499999999999992,10.820485936656326,3.406659412630864,25.45411174302167,6.163135309282211,5.993942822508618,0.0,6.4147663109424755,1.0246221737090904,4.957291737048648,-0.11047076179573959,-0.1323893516409041,0.0,473.11471306859045,472.86986513409255,472.4729715021293,474.9100770807335
4.559999999999991,11.20949279181501,3.465973466971072,25.750779711710624,6.156347479543779,5.986047855968632,0.0,6.552548275394115,0.9520289500077866,4.931185433984651,-0.11905942097504917,-0.1300181850926996,0.0,441.9784218718457,442.15784900881926,442.5941048884213,441.8749882235854
4.6199999999999894,11.605369559991244,3.5214458584836636,26.041019211531452,6.149081719861133,5.978062866119391,0.0,6.643837521405786,0.8965766291529691,4.743974745775526,-0.12551180346926497,-0.14004326233553754,0.0,385.96904984638223,385.0020734780904,385.94196743765434,385.31656200160865
4.679999999999988,12.008048833379792,3.572971491030744,26.323954244517314,6.14133979110696,5.970125010242551,0.0,6.779227888324024,0.8204064068838539,4.686865261326041,-0.13720372456664834,-0.1201264955727957,0.0,431.64997579868185,433.31096535846353,431.497951792313,430.4936245291685
4.739999999999987,12.418670838314169,3.619927560720229,26.602611559544883,6.133084489299314,5.96286495012504,0.0,6.908526081004206,0.744217375845741,4.60157306637312,-0.13836805624321846,-0.12280817530160987,0.0,422.3609416314152,422.1154667797653,423.06622920899827,422.94735568144426
4.799999999999986,12.836644052201944,3.662412070901791,26.874703002382567,6.124941272854066,5.955598986136019,0.0,7.024297187155833,0.6713772671887704,4.468267427863666,-0.130895620412704,-0.11788692709871298,0.0,406.2804324333873,406.7067939278185,404.42938724113395,405.08301886992115
4.859999999999984,13.26372196316058,3.699445145226198,27.144847292535214,6.116878068819032,5.948377669331837,0.0,7.211816173449775,0.562481562531072,4.535418841694762,-0.1424784549451048,-0.12580994452013167,0.0,473.99547987362456,473.373943092482,474.55149555822476,473.64584338719544
4.919999999999983,13.701919720260246,3.7299056520014373,27.418310631146724,6.107987074398334,5.941000064300187,0.0,7.3949843878514026,0.45224365396708294,4.578971827741351,-0.16312979134724115,-0.11780032487433555,0.0,468.6098746151565,469.21934805141484,469.49956537030727,467.87444423195245
4.979999999999982,14.152268482953193,3.753064844240676,27.69726604635261,6.098217728483453,5.934038352849154,0.0,7.616674004109739,0.31898142513616906,4.717823065277427,-0.16221550277583505,-0.11270448994913881,0.0,500.63954566595294,500.9998673814656,500.82592029792335,500.8704524273803
5.0399999999999805,14.614999616206589,3.7685473658291393,27.981728503824126,6.088540795955765,5.927356902267871,0.0,7.807772817842376,0.1964083364520142,4.7631075612714575,-0.15948040458121462,-0.10879335838123945,0.0,473.9788247900638,474.26924341153176,476.2327979390694,476.41917608210406
